,time,left_armpit_angle,right_armpit_angle,left_shoulder_angle,right_shoulder_angle,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle,left_groin_angle,right_groin_angle,left_knee_angle,right_knee_angle,neck_angle,trunk_angle
0,0.16664439411098528,26.328102036047895,8.97419527249414,26.328102036047895,8.97419527249414,153.2030601102785,48.934179881379144,66.71694706050984,119.86617913263201,172.18777264259697,144.36494667473224,51.96567155636646,94.34923400106544,8.164545126574957,156.96920013249664
1,0.19997327293318234,22.218016088940445,141.2355347000062,22.218016088940445,141.2355347000062,151.2446290407881,88.29727825217023,64.29529479764254,121.29555287993647,144.8219168607641,139.84656760736044,79.73171543074244,81.15337071919085,18.144051797016797,157.66891626747045
2,0.23330215175537938,21.066748841745394,98.86374006563528,21.066748841745394,98.86374006563528,154.09531975655142,43.61357247356434,54.63903287546347,131.10378347917597,97.08304060969171,115.99154314128552,165.61038630924193,130.30623547000835,10.190319961399693,155.98562339289307
3,0.2666310305775764,18.333711649866707,111.93052298959269,18.333711649866707,111.93052298959269,38.46508113366719,58.43785421369775,56.88469387732295,129.69051801462936,107.52681786889312,90.5940070339253,151.62924266004856,163.4934402755068,5.7024688337517855,155.2493109687576
4,0.2999599093997735,13.111140338588301,2.6482954669311725,13.111140338588301,2.6482954669311725,34.157322557045575,47.28670923627347,42.16678981964902,140.79170194993287,29.23215405134157,153.26866827753173,132.48958173408147,134.24172946408575,31.78039070046087,153.88536734166033
5,0.33328878822197056,4.000625871990464,3.956903911090307,4.000625871990464,3.956903911090307,158.3674077975462,79.81943805503431,46.59050815608393,139.15273309113812,41.62588175774068,139.78772246792585,142.39619541384658,155.50182498086386,6.770537898623856,152.90615889918328
6,0.3666176670441676,11.565707965554958,25.916842813074865,11.565707965554958,25.916842813074865,30.15290833317798,53.846370188141115,39.433505949939565,147.7185757717791,63.11852849362143,128.27125612266693,179.2337254824436,172.62447550918185,43.291415387123024,152.32399076099756
7,0.3999465458663647,152.3561351089624,167.6849921113462,152.3561351089624,167.6849921113462,168.00868010334787,124.76890582698624,46.992196160021436,135.56286613981536,44.445330571849794,144.2414211824652,179.47205677288423,163.0285445740465,13.908081466747998,147.94837549508162
8,0.4332754246885617,14.740201082516228,8.485024115134628,14.740201082516228,8.485024115134628,46.7865034830467,93.69410628503367,51.878418222473464,131.73204911903747,82.5280734600183,101.60643775902953,72.63501438112986,106.64206725589479,14.63247355469241,145.99802937822605
9,0.46660430351075877,9.897572377604224,49.75824109293592,9.897572377604224,49.75824109293592,145.6979809197041,139.33733841128523,56.366699631038166,131.47037974096546,81.0574171480909,102.73147239812968,147.17894168283848,114.52991125207477,19.252089144746297,141.88690854445255
10,0.49993318233295586,12.032572403705043,157.75286891758734,12.032572403705043,157.75286891758734,162.58330019265597,90.35852837968271,63.34496555801438,130.31201636975106,78.56184575253377,104.38038940848452,177.0823980344172,120.35010728331758,31.685038952204973,133.7028028064717
11,0.5332620611551528,3.6009104597865695,139.43650755748106,3.6009104597865695,139.43650755748106,16.854788797497072,25.236988492559757,71.82296133578095,125.25243794515796,74.19932073547585,104.05369843842439,172.56861291472728,130.60596017298457,30.540857570953342,124.83643829878434
12,0.56659093997735,14.039279559532117,126.71844088992788,14.039279559532117,126.71844088992788,7.149276538493019,35.73486410879011,79.81302903659434,114.80546536890486,72.32277699467899,106.8842563290981,161.4974785539669,175.89898645224133,20.77486042541833,116.53305598803763
13,0.599919818799547,1.3634148152441121,72.63470471752757,1.3634148152441121,72.63470471752757,16.20156952576679,14.592304503044744,66.7654293114052,101.53852511001271,63.242201753093646,113.86482604468078,128.61658879667905,139.25886404949472,54.810671789570236,110.94482103294756
14,0.6332486976217441,3.18639159120952,3.372739658039518,3.18639159120952,3.372739658039518,13.018527312625984,67.64052136786229,81.29668346219304,107.7835058334921,79.57186680867014,106.27236593968946,164.595102057476,156.7635309475716,33.26281156400199,102.9197708756267
15,0.6665775764439411,13.236490019468896,21.8548143441719,13.236490019468896,21.8548143441719,12.680918583996123,106.89524532047447,94.44691143641309,105.52096903364085,82.49381100938416,97.10182133707966,173.8161438944017,168.0790900202038,38.546875205536885,94.43345967502357
16,0.6999064552661381,12.293480535876396,124.05134938076986,12.293480535876396,124.05134938076986,5.1864151149393205,40.543974385934746,100.98628518131696,96.63312351274408,81.4360279250256,106.36022757738598,173.95176857382248,145.7326952802205,36.484142926763575,85.79169733427385
17,0.7332353340883352,23.88893096975048,57.97836195007132,23.88893096975048,57.97836195007132,11.701588408511283,49.639452165332585,92.2241418133371,101.31885183818459,78.73318575540607,100.08746007511002,179.2633975195317,150.66101835492444,47.151972876689804,84.54681775747434
18,0.7665642129105322,14.32294201824622,13.940456872293177,14.32294201824622,13.940456872293177,30.425746835039543,99.48389864910172,86.2520291945506,96.69994947229789,80.08235567203695,98.54025814036224,164.38687351133757,150.1021327985576,59.56934206284583,81.93485732910305
19,0.7998930917327294,5.661529090130935,4.862282655069163,5.661529090130935,4.862282655069163,26.66187235284285,86.1510499547428,91.84278367439367,97.42291778155821,81.25874203490756,101.27262050407295,174.11102299465938,152.96931017812167,38.48798284286463,81.35234405385829
20,0.8332219705549264,5.383078879892793,95.29406007266742,5.383078879892793,95.29406007266742,17.725152586051326,31.5445209823767,104.58265739950042,94.57809034200633,77.11042957630214,99.94428194236616,171.76735726742152,160.76941093814614,39.47031853800204,79.13600714444742
21,0.8665508493771235,14.813433752293466,1.6138330735101358,14.813433752293466,1.6138330735101358,17.95781558247306,85.07037377207503,96.70053314661634,100.55305855225812,90.09797156974552,86.28084161734057,167.97259663128744,164.3003004235923,47.6030728560438,76.56412818435962
22,0.8998797281993205,15.98675529397407,104.20126836404712,15.98675529397407,104.20126836404712,19.250596599970294,55.5794039164882,99.85245109521411,93.28022018781432,80.65651818567697,93.16123600388363,162.5856641438105,165.16926166573265,47.16986424521924,78.73546412130072
23,0.9332086070215175,7.204716178396466,130.41097067010372,7.204716178396466,130.41097067010372,19.63747502856611,59.91257391381554,97.94690354728974,95.53981464314496,75.6988178930703,103.97029148400449,158.69112489275676,155.34618924101045,34.18120023573669,82.86201190902838
24,0.9665374858437146,15.50579611096681,93.93933981124707,15.50579611096681,93.93933981124707,3.6700454658186348,153.63771670769043,91.77386360622054,104.07953829598269,66.18302223152092,109.00782853372039,135.40081965530285,137.92061929417218,40.77213030645413,89.82198353132318
25,0.9998663646659117,11.995155382943004,98.4145691757,11.995155382943004,98.4145691757,13.49589776071209,156.0178050297235,90.85419255536057,109.93745794686787,59.16804007557439,117.63680068708129,122.75733875720599,121.17211248306668,53.593199636812066,94.7620316195745
26,1.0331952434881086,21.982046842572498,109.00847667715358,21.982046842572498,109.00847667715358,14.489768555345357,24.31866641597512,95.05832862445534,109.75335111258505,71.88654816163282,100.91359383708483,141.058835769216,142.46810726634536,40.32324330153506,97.63785734001598
27,1.0665241223103057,33.47061206058636,120.4911810235958,33.47061206058636,120.4911810235958,11.320319457247784,28.344106881126965,86.24183726269267,111.53183639099113,112.29656011443299,78.80233648363884,140.67413730147885,177.31588889232032,18.52567469176428,102.59544954121232
